fe_id,fname,score
c.w.n.u.f.c.columnFEs.AreAllCellsSameInColumnFE@d677b532d978b1b907ac3447e12ef417,0,0.002815649081209247
c.w.v.nlp.uima.fe.cell.row.CellIsLastRowFE@0a1555bdde7ee8b935ddd22926a3b71a,0,0.0027867409797594604
c.w.v.s.nlp.component.fe.PositionInCoveringFE@a1e555780cb50cbe94f9539efbe49c7e,0,0.0027867409797594604
mle.cert.assignment.fe.ColumnIndexFE@3868c6b283f27a54fce25fa90ff9fe2c,0,0.0027867409797594604
c.w.v.s.nlp.component.fe.PositionInCoveringFE@80de5db35daf0df0673fc058b3684345,0,0.0027867409797594604
c.w.v.s.nlp.component.fe.PositionInCoveringFE@4cb9d636b84c8149e8dabf59532ef288,0,0.0027867409797594604
c.w.v.s.nlp.component.fe.PositionInCoveringFE@cb9412922d688d05d4dc22f5c1910ad4,0,0.0027867409797594604
c.w.n.uima.fe.cell.rowFEs.CellRowNumToLastFE@0258e86a210ed22afcc0637eff780b38,0,0.0027867409797594604
c.w.n.u.f.c.lineFEs.IsLargestNumericLineInCellFE@a7a0898c5f9afc2fbf7d7b706b110418,0,0.002357100766057749
c.w.n.u.f.c.typeFEs.CellTypeCapitalizationOnlyFE@858829891432aae1b55850869cd31d2f,0,5.91016548463357E-4
c.w.v.s.n.c.f.n.AreFollowingTokensCapitalizedBeforeNerFE@7708a57130a611ec1a94e586f43ee8b4,0,0.0
c.w.n.u.fe.cell.charFEs.CharSeparatorPatternFE@e989de35e9e5709b968339f1f6e8ad89,0,0.0
c.w.n.u.f.cell.cellFEs.NumericLineCountInCellFE@041a0f4fc8a6779b5c6c7f15e63f735d,0,0.0
c.w.nlp.uima.fe.token.SpecialCharFE@cc0558e5e7171efa97c67c8e4b9bcd5a,0,0.0
