fe_id,fname,score
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@3047425b9b4934bcd9fb69e3ca2c6e0c,0,0.07220216606498195
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@2e760933b6261db7038dca6d1161a07b,0,0.07220216606498195
c.w.v.s.n.component.fe.FocusElementKeywordsFE@e925485536662b240d6091e71ddf8c7b,0,0.07033997655334115
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@e0f833f709e79264ccd0496ca1525355,0,0.07033997655334115
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@82f734c5dfa04abd42fbd6c22957b71d,0,0.06993006993006994
c.w.nlp.uima.fe.ElementTypeRegexFE@94c6302a3a5cbd41378db86c50b4694e,0,0.06973058637083994
c.w.n.u.f.c.tableFEs.RepeatedCellRatioInTableFE@9c809addbe3446cffd504b22bee02659,0,0.06666666666666667
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@5b7215112b2057d65f2dd4f9845e827c,0,0.0639269406392694
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@2bf7b19b9611c75e4a54058b7d81ff34,0,0.0625
c.w.v.s.n.component.fe.FocusElementKeywordsFE@967af2086afc88b7b91836687a1b84e4,0,0.0625
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@ef22be85cd1853a592b280cf59562d5b,0,0.0625
c.w.n.u.f.cell.rowFEs.CellRowEmptyColumnCountFE@6890dd9d8e885bb5d5211ec548d0362c,0,0.0625
c.w.n.u.f.c.c.CellNumberBiggerThanSumOfAllUpCellsFE@971e8651868328761195d6060c26f529,0,0.05993690851735016
c.w.n.u.f.c.columnFEs.CellColumnNumToLastPortionFE@73c83d5e08156b8cef5a21380a5ecf91,0,0.059375
c.w.n.u.f.cell.columnFEs.CellColumnNumToLastFE@f37c1187ed3be0f3d59a21587b8f2b51,0,0.059375
c.w.n.u.f.c.c.CellColumnNumToFirstPortionFE@bbbbc38275caa7dfcd17cf44c583bbcb,0,0.059375
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@3fb8a92ade8504def5d9ad4fa111e918,0,0.05263157894736842
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@9af70cf00d3be327ac4941da9083008a,0,0.05128205128205128
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@8f4875174e8b1d703110f3184ab9f24d,0,0.05128205128205128
c.w.n.u.fe.cell.rowFEs.CellTotalColumnsInRowFE@286a4b169080a223c3d8cf51c6663b14,0,0.05
c.w.n.u.f.c.tableFEs.CellTotalColumnsInTableFE@7d601563a9e3d7724d4772957e230b9e,0,0.05
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.SpecialCharFE@edb497aca9e0312b4c6403ffc6bf79b0,0,0.047619047619047616
c.w.nlp.uima.fe.cell.rowFEs.CellRowNumFE@0f5920b557709d662db2da3ba907a785,0,0.047619047619047616
c.w.n.u.f.c.lineFEs.IsLargestNumericLineInCellFE@a7a0898c5f9afc2fbf7d7b706b110418,0,0.04571984435797665
c.w.n.u.f.c.lineFEs.IsFirstNumericLineInCellFE@2ac0696a678a7e0cde27724ace8045eb,0,0.045714285714285714
c.w.n.u.f.cell.lineFEs.IsLastNumericLineInCellFE@facf2d4d458d3909a1c0f4ed918f2419,0,0.045714285714285714
c.w.v.s.nlp.component.fe.PositionInCoveringFE@499fa9a29d8e11c215cdd028bbdc3489,0,0.04503105590062112
c.w.nlp.uima.fe.token.IsDigitGroupNumberFE@1f0919a991d697dd8b74f492b0676c48,0,0.040776699029126215
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@2941f2eee08a991c558352660ec1490b,0,0.04077401520387008
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@2153b4ce3c7044221b2e3be75db193fa,0,0.04077401520387008
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@bd73171a54a52313a30369a345a8fae7,0,0.04077401520387008
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@13a10e39f34a1355cbf94deca1e585c0,0,0.04077401520387008
c.w.n.u.fe.cell.typeFEs.CellTypeNumberOnlyFE@329fa70ea58e7122fbf2b215801cf804,0,0.04053109713487072
c.w.n.u.fe.cell.columnFEs.CellColumnKeywordFE@1c4e739b16df0b71b5558b276b8a30ee,0,0.04
c.w.nlp.uima.fe.token.IsNumberIncludedFE@5d60066aaafea788a7641ba776121ff5,0,0.03664059283655825
c.w.n.u.f.cell.cellFEs.NumericLineCountInCellFE@041a0f4fc8a6779b5c6c7f15e63f735d,0,0.03482587064676617
c.w.v.s.n.c.fe.ner.IsFirstNerInFocusElementFE@ba5633dc740b9bdc436c8a702ccacfba,0,0.03260869565217391
c.w.n.u.f.ner.PreviousBlockSameLineCoveredNersFE@f21e2888afe02f7a17d5d72065087a6c,0,0.03125
c.w.v.s.n.c.fe.ner.IsFirstNerInFocusElementFE@15a8c009fcbc1ba0a9b2570188d8da19,0,0.030303030303030304
c.w.nlp.uima.fe.cell.lineFEs.LineSizeFE@0d36ab26f4e5c919a4afe8dbb720d538,0,0.029158699808795412
c.w.n.u.f.c.columnFEs.AreAllCellsSameInColumnFE@d677b532d978b1b907ac3447e12ef417,0,0.02040816326530612
c.w.n.u.f.c.c.CellX1x1N1PatternDifferentThanOtherCellsInSameColumnFE@8b3957c1c3390561457530e70c652426,0,0.02006335797254488
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.SpecialCharFE@c853a99a13658a2a1566bd28bd72be47,0,0.02
c.w.n.u.f.cell.tokenFEs.IsFirstElementInFocusFE@3646e95cacd0bfe7d4637f7a58412175,0,0.0186693822131704
c.w.n.u.f.cell.tokenFEs.IsLastElementInFocusFE@99f706f01d0f7ab8c908a583ac3bd469,0,0.01834862385321101
c.w.n.u.f.cell.tokenFEs.IsLastElementInFocusFE@3c340eaea9b7a81bcf1bcc197f58c836,0,0.01693099014144878
c.w.n.u.f.c.c.CellEmptyCellsCountInColumnFE@fb1e5e048c905d383416ebfe1e04a721,0,0.016666666666666666
c.w.n.u.f.c.c.PercentageOfTokensInCellNotInNerFE@e4c3d41495190440501cbfc32f337a7f,0,0.015503875968992248
c.w.n.u.f.cell.tokenFEs.IsFirstElementInFocusFE@851037ff4804d7b608ed7e1cd5b876b8,0,0.014676889375684557
c.w.n.uima.fe.token.IsDigitGroupIntegerFE@e3330dc7bf3ab7fc25657ca295c6d0c8,0,0.014623172103487065
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@b285cd1c8f1207e0014b4ebfe8021f1c,0,0.014529374605180037
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@0ad224a1f54812614d50251b7b10bfe9,0,0.013417521704814523
c.w.n.u.f.c.columnFEs.CellNumberEqualsUpCellFE@661f8e50c7606bb8de862e6e896dfc20,0,0.013333333333333334
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@e372ee2dd1e0bf838be8121b6c6cc34a,0,0.012869038607115822
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@2b9435050f6224b52f991cfbaad16bee,0,0.012869038607115822
c.w.n.u.f.ner.PreviousCellSameLineCoveredNersFE@55a06257908dcdfa25ebd1bf10bacdee,0,0.011527377521613832
c.w.n.uima.fe.cell.cellFEs.LineCountInCellFE@55e0c75e38d8e6c72547c0d82ca792da,0,0.010268012530455969
c.w.n.u.f.c.cellFEs.NumberOfRepeatedCellsInTableFE@4acaeb3b2dace1aa052345e6d2025070,0,0.010010921004732436
c.w.n.u.fe.cell.lineFEs.LineNumberInCellFE@70cadf1147133fe645e72d3597d4231d,0,0.009910802775024777
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@ea7089df2097cd5d8f7949ea9848c4c0,0,0.009456264775413711
c.w.n.u.f.c.cellFEs.NumberOfTokensInCellNotInNerFE@b8930a8fc161e88e6d4d7b7c5faed7ba,0,0.009292351679771264
c.w.v.nlp.uima.fe.cell.row.CellIsLastRowFE@0a1555bdde7ee8b935ddd22926a3b71a,0,0.009179926560587515
c.w.v.s.nlp.component.fe.PositionInCoveringFE@a1e555780cb50cbe94f9539efbe49c7e,0,0.009179926560587515
c.w.v.s.nlp.component.fe.PositionInCoveringFE@80de5db35daf0df0673fc058b3684345,0,0.009179926560587515
c.w.v.s.nlp.component.fe.PositionInCoveringFE@4cb9d636b84c8149e8dabf59532ef288,0,0.009179926560587515
c.w.v.s.nlp.component.fe.PositionInCoveringFE@cb9412922d688d05d4dc22f5c1910ad4,0,0.009179926560587515
c.w.n.uima.fe.cell.rowFEs.CellRowNumToLastFE@0258e86a210ed22afcc0637eff780b38,0,0.009179926560587515
c.w.v.s.nlp.component.fe.PositionInCoveringFE@487e6a77c3ab8865224405924183e413,0,0.008679142934635205
c.w.v.s.nlp.component.fe.PositionInCoveringFE@9f4a5720b2b6d6b7dd4e3325e3ab1432,0,0.007818608287724784
c.w.nlp.uima.fe.ElementTypeRegexFE@5fa99a1c7b90a8fbb7bbabe77a6982ab,0,0.004310344827586207
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@a2c9646ae10264dd7a93c9d5a7ed6f81,0,0.0041293874741913286
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@c58eec778a14e68b7a5a628127dd8fd7,0,0.0041293874741913286
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@33455e3b9a7fde72fd3914a197ca1279,0,0.003355704697986577
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@eae34fbc9e9d7ec53aa8c5b956a44131,0,0.003355704697986577
c.w.n.u.f.c.t.CellTypeFirstTokenCapitalizedFE@4ae3da94328017801e81555c4517a2bd,0,0.0010152284263959391
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@55a2b1d6dee73aafd1058964ace4b6fe,0,4.873294346978557E-4
c.w.n.u.f.c.c.CellNumberBiggerThanDownCellFE@838c8fc963d26fa1abbeac0c7d12414a,0,0.0
c.w.n.u.f.c.t.AnnotationValueRepeatedInPageFE@7c18e616ee2a100576e39066b18e874e,0,0.0
c.w.n.u.fe.cell.rowFEs.CellIsLastColumnEmptyFE@04fe4592adc47497be213f92086be03f,0,0.0
c.w.n.u.f.c.rowFEs.CellColNumLessThanLowerRowFE@48cf133eba98f351eb304d5962351e50,0,0.0
c.w.n.u.f.c.c.CellNumberEqualsMinusOfDownTwoCellsFE@449cc1175ade4d48046a9a2d749c7ef4,0,0.0
c.w.n.u.f.c.c.CellNumberSmallerThanDownCellFE@6f262994cf4e3369afce13a9d20b7c7f,0,0.0
c.w.n.u.f.c.typeFEs.CellTypeCapitalizationOnlyFE@858829891432aae1b55850869cd31d2f,0,0.0
c.w.n.u.f.c.rowFEs.CellColNumLessThanUpperRowFE@e4025eacaa99faa1a25abfc59e96c38d,0,0.0
c.w.n.u.f.cell.typeFEs.CellTypeSpecialCharOnlyFE@860a457457bf6087a4d5bf0d5046016a,0,0.0
c.w.n.uima.fe.token.StringValueInNerTypeFE@57dbabf01a10dda7fda143eecaf7a5c4,0,0.0
c.w.n.u.f.c.c.CellNumberSmallerThanUpCellFE@72058e2d1e9355554d93bf49c63f587d,0,0.0
c.w.n.u.f.c.t.CellAnyAnnotationRepeatedInColumnFE@0432c7bfba2b17dc0cd6e43f35add33d,0,0.0
c.w.n.u.f.c.typeFEs.CellTypeAbbreviationOnlyFE@3774afaab2865bd94f17194e0b6a1fc4,0,0.0
